subpopulation,value_population,treatment,value,outcome,ate,ate_p,iscore,size,size_protected,size_treated,support,ni_score1,ni_score2,ni_score3,p_v1,p_v2,utility,std,kl,emd,diff_means
Race/Ethnicity,Black or African American,Marital status,Married,Total person's income,19353.422228496347,11597.85465189701,7755.5675765993365,33746,17893,11992,0.08947633567546069,0.5395526479690457,0.32143728953695505,0.5024210700958753,[0.],[2.77702062e-87],0.04495479631832271,41628.075927109494,622895544.624106,2880.660258201529,2633.983233666797
Race/Ethnicity,White,Educational attainment,Bachelor's degree,Total person's income,22730.296171125214,15389.815526771927,7340.480644353287,295100,142442,65345,0.7824473021344293,0.5200378653968536,0.3072070045077343,0.48348102735111675,[0.],[0.],0.3782984254840635,65643.40210019889,9224060777.51231,12606.438332795104,12605.415544572526
Race/Ethnicity,White,Educational attainment,Master's degree,Total person's income,36506.293349507214,29557.684618424202,6948.608731083012,295100,142442,27882,0.7824473021344293,0.5008561125078501,0.2934988411246945,0.46493914227446265,[0.],[0.],0.36379037752934884,65643.40210019889,9224060777.51231,12606.438332795104,12605.415544572526
Race/Ethnicity,White,Educational attainment,No Degree,Total person's income,-39254.69607494625,-29796.474078779636,9458.221996166616,295100,142442,162305,0.7824473021344293,0.6116398699523773,0.37681452997713216,0.5731147254210852,[0.],[0.],0.44843207071924235,65643.40210019889,9224060777.51231,12606.438332795104,12605.415544572526
Race/Ethnicity,White,Educational attainment,Associate's degree,Total person's income,-7055.94660033079,-3561.350903163562,3494.5956971672276,295100,142442,27669,0.7824473021344293,0.29493097257147216,0.160316114583275,0.2698560793856857,[5.35967981e-65],[2.28238698e-17],0.21114816127990413,65643.40210019889,9224060777.51231,12606.438332795104,12605.415544572526
Race/Ethnicity,White,Educational attainment,Doctorate degree,Total person's income,63757.620590520535,52664.214154145004,11093.406436375531,295100,142442,4589,0.7824473021344293,0.670223670473264,0.42573844850387554,0.6315339048330594,[0.],[0.],0.4941420000430487,65643.40210019889,9224060777.51231,12606.438332795104,12605.415544572526
Race/Ethnicity,White,Educational attainment,Professional Degree,Total person's income,95082.59365635584,68721.97430534626,26360.619351009576,295100,142442,7310,0.7824473021344293,0.9283571510577777,0.7323381817624668,0.9067485565844484,[0.],[0.],0.7094829618137896,65643.40210019889,9224060777.51231,12606.438332795104,12605.415544572526
Race/Ethnicity,Asian,Educational attainment,Bachelor's degree,Total person's income,6276.158106032155,7877.745264559548,1601.5871585273926,21307,10787,6732,0.05649476335675461,0.14799144902942019,0.07695690730574234,0.13423593020829772,[2.18249065e-08],[6.42330595e-10],0.007583627111091607,76119.78243751425,819830801.5974371,11262.532678223792,11258.602020951148
Race/Ethnicity,Asian,Educational attainment,Master's degree,Total person's income,41643.13812712619,26123.407949600914,15519.730177525278,21307,10787,3493,0.05649476335675461,0.7881703823457629,0.5397504832656126,0.7526066542168127,[4.48399149e-196],[9.69209896e-57],0.042518334830697675,76119.78243751425,819830801.5974371,11262.532678223792,11258.602020951148
Race/Ethnicity,Asian,Educational attainment,No Degree,Total person's income,-51686.052945728385,-40907.33196894206,10778.720976786324,21307,10787,7848,0.05649476335675461,0.659681078863201,0.4166314019963031,0.6209491400979243,[0.],[1.00757123e-246],0.0350803747264125,76119.78243751425,819830801.5974371,11262.532678223792,11258.602020951148
Race/Ethnicity,Asian,Educational attainment,Associate's degree,Total person's income,-20805.171477964243,-14121.372538494892,6683.79893946935,21307,10787,1405,0.05649476335675461,0.4874617281344583,0.28408221710482595,0.4520339270096656,[3.6809459e-23],[1.17383454e-09],0.025537549735635545,76119.78243751425,819830801.5974371,11262.532678223792,11258.602020951148
Race/Ethnicity,Asian,Educational attainment,Doctorate degree,Total person's income,55879.0325026235,46693.4679675565,9185.564535067002,21307,10787,882,0.05649476335675461,0.6009052627290805,0.3682605463714336,0.5625097276919107,[3.71046994e-102],[1.33394151e-43],0.03177885395182697,76119.78243751425,819830801.5974371,11262.532678223792,11258.602020951148
Race/Ethnicity,Asian,Educational attainment,Professional Degree,Total person's income,94782.11375597547,84788.42567573939,9993.688080236083,21307,10787,947,0.05649476335675461,0.6318882829793964,0.39327789143578784,0.5931993134892388,[0.],[5.04124406e-200],0.03351265483896384,76119.78243751425,819830801.5974371,11262.532678223792,11258.602020951148
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Educational attainment,Bachelor's degree,Total person's income,25632.856596233192,23805.313518317365,1827.5430779158269,633,288,86,0.0016783773034601617,0.16702721447868396,0.08732657235935914,0.15166432386096773,[1.38124675e-07],[1.75029658e-05],0.0002545499589128797,42326.973282755665,9661397.892120192,4241.493055555556,2639.5486111111095
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Educational attainment,Master's degree,Total person's income,39595.98431931572,22758.45878136195,16837.52553795377,633,288,23,0.0016783773034601617,0.8143240917441184,0.569098725627457,0.7802747327888397,[9.43732102e-06],[0.04348415],0.0013095954019762312,42326.973282755665,9661397.892120192,4241.493055555556,2639.5486111111095
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Educational attainment,No Degree,Total person's income,-28988.14768783999,-22462.222544190103,6525.925143649889,633,288,454,0.0016783773034601617,0.4793058815605551,0.2784086208667368,0.4441924973467555,[2.03967097e-15],[9.52697673e-08],0.0007455226059140825,42326.973282755665,9661397.892120192,4241.493055555556,2639.5486111111095
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Educational attainment,Associate's degree,Total person's income,11828.56975772763,,,633,288,63,0.0016783773034601617,,,,,,,42326.973282755665,9661397.892120192,4241.493055555556,2639.5486111111095
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Educational attainment,Doctorate degree,Total person's income,77130.09508716346,,,633,288,2,0.0016783773034601617,,,,,,,42326.973282755665,9661397.892120192,4241.493055555556,2639.5486111111095
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,Educational attainment,Professional Degree,Total person's income,,,,633,288,5,0.0016783773034601617,,,,,,,42326.973282755665,9661397.892120192,4241.493055555556,2639.5486111111095
Race/Ethnicity,American Indian or Alaska Native,Educational attainment,Bachelor's degree,Total person's income,19125.61713198585,17027.250719603377,2098.3664123824747,3404,1720,353,0.00902558663661673,0.18928332717484608,0.09960193646079285,0.1720917807973673,[1.19454049e-19],[2.01071365e-14],0.001553229277036294,37722.617612471,53797156.48833243,5131.240697674422,4750.868604651161
Race/Ethnicity,American Indian or Alaska Native,Educational attainment,Master's degree,Total person's income,30212.19704378794,29816.525891983663,395.6711518042757,3404,1720,132,0.00902558663661673,0.038794559650856986,0.019589147168829535,0.0349838129728004,[1.1598179e-19],[1.97612296e-19],0.0003157494348652063,37722.617612471,53797156.48833243,5131.240697674422,4750.868604651161
Race/Ethnicity,American Indian or Alaska Native,Educational attainment,No Degree,Total person's income,-21868.17015280925,-20036.456520050095,1831.7136327591543,3404,1720,2591,0.00902558663661673,0.1673745379155792,0.08751687024667631,0.15198268685012617,[1.48302277e-48],[1.24092939e-36],0.001371732907431604,37722.617612471,53797156.48833243,5131.240697674422,4750.868604651161
Race/Ethnicity,American Indian or Alaska Native,Educational attainment,Associate's degree,Total person's income,6441.855212355196,5635.1169997358775,806.7382126193188,3404,1720,296,0.00902558663661673,0.07750545951824983,0.03953420650095496,0.07003324346567097,[0.00498545],[0.01719865],0.0006320911063426858,37722.617612471,53797156.48833243,5131.240697674422,4750.868604651161
Race/Ethnicity,American Indian or Alaska Native,Educational attainment,Doctorate degree,Total person's income,24345.62706855795,35967.49415887846,11621.867090320506,3404,1720,20,0.00902558663661673,0.6871985732286966,0.44071346630613084,0.6486484669810355,[0.00399628],[0.00083118],0.005854432935445963,37722.617612471,53797156.48833243,5131.240697674422,4750.868604651161
Race/Ethnicity,American Indian or Alaska Native,Educational attainment,Professional Degree,Total person's income,119000.59433962313,60340.530303029795,58660.064036593336,3404,1720,12,0.00902558663661673,0.9971658307086338,0.9467630833784854,0.9949045421987073,[3.74585936e-28],[7.12602833e-05],0.008979597140777939,37722.617612471,53797156.48833243,5131.240697674422,4750.868604651161
Race/Ethnicity,Black or African American,Educational attainment,Bachelor's degree,Total person's income,19428.337446398604,16530.472051923098,2897.865394475506,33746,17893,4899,0.08947633567546069,0.2515766906182415,0.13488537789391253,0.229571084037676,[4.24463524e-203],[1.00723465e-111],0.020541179376734494,41628.075927109494,639093033.0472078,3010.474096015201,2804.7150841110997
Race/Ethnicity,Black or African American,Educational attainment,Master's degree,Total person's income,33838.73753597696,31183.151628168194,2655.5859078087633,33746,17893,2336,0.08947633567546069,0.23322248452391325,0.12434166738613939,0.2125872686078042,[0.],[1.69937368e-231],0.019021529806281214,41628.075927109494,639093033.0472078,3010.474096015201,2804.7150841110997
Race/Ethnicity,Black or African American,Educational attainment,No Degree,Total person's income,-26797.36798581523,-24426.63718817913,2370.7307976361008,33746,17893,22885,0.08947633567546069,0.2110663691723964,0.11178064036657953,0.19213940944358754,[0.],[0.],0.01719193029585922,41628.075927109494,639093033.0472078,3010.474096015201,2804.7150841110997
Race/Ethnicity,Black or African American,Educational attainment,Associate's degree,Total person's income,2050.8737790817904,,,33746,17893,2962,0.08947633567546069,,,,,,,41628.075927109494,639093033.0472078,3010.474096015201,2804.7150841110997
Race/Ethnicity,Black or African American,Educational attainment,Doctorate degree,Total person's income,44678.64714258867,42676.333828223804,2002.3133143648665,33746,17893,278,0.08947633567546069,0.18145862317803818,0.09526723458141428,0.16490367231902625,[2.29807458e-71],[2.57380728e-45],0.014754976338533368,41628.075927109494,639093033.0472078,3010.474096015201,2804.7150841110997
Race/Ethnicity,Black or African American,Educational attainment,Professional Degree,Total person's income,64407.92992429045,53037.24157715303,11370.688347137424,33746,17893,386,0.08947633567546069,0.6792421605263719,0.43364512938120847,0.6406153268647008,[2.18851882e-203],[1.41824618e-103],0.05731991202539094,41628.075927109494,639093033.0472078,3010.474096015201,2804.7150841110997
Race/Ethnicity,White,With a disability,no,Total person's income,15579.423898704343,12782.38632433919,2797.037574365153,295100,142442,268537,0.7824473021344293,0.24399233006432985,0.13051298460778027,0.22254800662695795,[9.91418002e-299],[9.28177652e-162],0.17413208738065833,65643.40210019889,9175097748.513472,12484.276070260174,12483.14836916078
Race/Ethnicity,White,With a disability,yes,Total person's income,-15579.423898704292,-12782.386324339353,2797.0375743649383,295100,142442,26563,0.7824473021344293,0.24399233006431365,0.13051298460777083,0.22254800662694296,[9.91418002e-299],[9.28177652e-162],0.17413208738064662,65643.40210019889,9175097748.513472,12484.276070260174,12483.14836916078
Race/Ethnicity,Asian,With a disability,no,Total person's income,25488.890364561063,19916.413314442634,5572.477050118428,21307,10787,20445,0.05649476335675461,0.42721663483054106,0.24317547266921968,0.3943923437455098,[5.40666968e-22],[1.76959018e-11],0.022281102129618393,76119.78243751425,836402331.4517512,12952.026513395755,12950.914063224256
Race/Ethnicity,Asian,With a disability,yes,Total person's income,-25488.89036456115,-19916.413314443187,5572.477050117963,21307,10787,862,0.05649476335675461,0.4272166348305144,0.24317547266920214,0.3943923437454844,[5.40666968e-22],[1.76959018e-11],0.022281102129616957,76119.78243751425,836402331.4517512,12952.026513395755,12950.914063224256
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,With a disability,no,Total person's income,,,,633,288,579,0.0016783773034601617,,,,,,,42326.973282755665,11702642.218418503,8745.902777777776,7938.6111111111095
Race/Ethnicity,Native Hawaiian or Other Pacific Islander,With a disability,yes,Total person's income,,,,633,288,54,0.0016783773034601617,,,,,,,42326.973282755665,11702642.218418503,8745.902777777776,7938.6111111111095
Race/Ethnicity,American Indian or Alaska Native,With a disability,no,Total person's income,,,,3404,1720,2927,0.00902558663661673,,,,,,,37722.617612471,54919857.15227111,5882.1941860465095,5882.124418604653
Race/Ethnicity,American Indian or Alaska Native,With a disability,yes,Total person's income,,,,3404,1720,477,0.00902558663661673,,,,,,,37722.617612471,54919857.15227111,5882.1941860465095,5882.124418604653
Race/Ethnicity,Black or African American,With a disability,no,Total person's income,9773.515567818431,7344.6480394127575,2428.8675284056735,33746,17893,30136,0.08947633567546069,0.2156396646779858,0.11435879989579634,0.1963553439248531,[1.22152533e-40],[8.98446905e-17],0.017569156664690687,41628.075927109494,598145383.162893,2381.067288883922,2051.7853350472215
Race/Ethnicity,Black or African American,With a disability,yes,Total person's income,-9773.515567818005,-7344.648039412947,2428.8675284050587,33746,17893,3610,0.08947633567546069,0.2156396646779375,0.11435879989576903,0.1963553439248087,[1.22152533e-40],[8.98446905e-17],0.017569156664686714,41628.075927109494,598145383.162893,2381.067288883922,2051.7853350472215
Race/Ethnicity,White,When last worked,Within past year,Total person's income,33419.6478925268,28042.25360891889,5377.394283607911,295100,142442,260290,0.7824473021344293,0.4159329133558449,0.2357571808357274,0.38366552599383785,[0.],[0.],0.30019805573586517,65643.40210019889,9114760296.627531,12522.159503517221,12520.252902935936
Race/Ethnicity,White,When last worked,1-5 yrs ago,Total person's income,-33419.64789252652,-28042.253608918887,5377.394283607631,295100,142442,34810,0.7824473021344293,0.4159329133558286,0.23575718083571673,0.3836655259938223,[0.],[0.],0.300198055735853,65643.40210019889,9114760296.627531,12522.159503517221,12520.252902935936
Race/Ethnicity,Asian,When last worked,Within past year,Total person's income,52922.46648222172,45780.95822590359,7141.508256318128,21307,10787,19135,0.05649476335675461,0.5103923023737675,0.3002802720901514,0.4741481411445885,[1.05775316e-211],[1.09799833e-140],0.02678688703000861,76119.78243751425,834824906.7841262,11840.80930749977,11839.659775655884
Race/Ethnicity,Asian,When last worked,1-5 yrs ago,Total person's income,-52922.466482223375,-45780.95822590348,7141.508256319896,21307,10787,2172,0.05649476335675461,0.5103923023738541,0.30028027209021324,0.4741481411446721,[1.05775316e-211],[1.09799833e-140],0.02678688703001333,76119.78243751425,834824906.7841262,11840.80930749977,11839.659775655884
